CODE_INSEE,NOM,CODE_POSTAL
18286,VILLEQUIERS,18800
19001,AFFIEUX,19260
19008,AMBRUGEAT,19250
19009,LES ANGLES SUR CORREZE,19000
19011,ARNAC POMPADOUR,19230
19018,BASSIGNAC LE HAUT,19220
19020,BEAUMONT,19390
19025,BEYSSENAC,19230
19026,BILHAC,19120
19027,BONNEFOND,19170
19033,BUGEAT,19170
19034,CAMPS ST MATHURIN LEOBAZEL,19430
19040,CHAMPAGNAC LA PRUNE,19320
19046,CHAPELLE SPINASSE,19300
19055,CHIRAC BELLEVUE,19160
19058,COMBRESSOL,19250
19062,CORREZE,19800
19067,CUREMONTE,19500
19073,EGLETONS,19300
19080,EYGURANDE,19340
19085,GIMEL LES CASCADES,19800
19098,LAGARDE MARC LA TOUR,19150
19101,LAGUENNE SUR AVALOUZE,19150
19101,LAGUENNE SUR AVALOUZE,19150
19104,LAMONGERIE,19510
19109,LASCAUX,19130
19115,LIGNEYRAC,19500
19119,LOSTANGES,19500
19128,MARGERIDES,19200
19131,MEILHARDS,19510
19137,MEYRIGNAC L EGLISE,19800
19151,NOAILLES,19600
19161,PERPEZAC LE BLANC,19310
19167,CONFOLENT PORT DIEU,19200
19169,PUY D ARNAC,19120
19202,STE FEREOLE,19270
19209,ST HILAIRE LES COURBES,19170
19211,ST HILAIRE PEYROUX,19560
19216,ST JULIEN LE VENDOMOIS,19210
19219,STE MARIE LAPANOUZE,19160
19235,ST PAUL,19150
19238,ST REMY,19290
19243,ST SORNIN LAVOLPS,19230
19244,ST SULPICE LES BOIS,19250
19250,SALON LA TOUR,19510
19258,SERVIERES LE CHATEAU,19220
19265,TARNAC,19170
19275,USSEL,19200
19276,UZERCHE,19140
21003,AHUY,21121
21022,ARGILLY,21700
21043,BAIGNEUX LES JUIFS,21450
21044,BALOT,21330
21047,BARD LES EPOISSES,21460
21052,BEAULIEU,21510
21056,BEIRE LE CHATEL,21310
21061,BELLENOD SUR SEINE,21510
21067,BESSEY LES CITEAUX,21110
21068,BEUREY BAUGUAY,21320
21085,BLIGNY LE SEC,21440
21089,BONNENCONTRE,21250
21091,BOUHEY,21360
21096,BOUSSENOIS,21260
21105,BRESSEY SUR TILLE,21560
21107,BRETIGNY,21490
21110,BROCHON,21220
21112,BROIN,21250
21114,BUFFON,21500
21117,BUSSEAUT,21510
21122,BUSSY LE GRAND,21150
21126,CESSEY SUR TILLE,21110
21147,CHARNY,21350
21150,CHASSAGNE MONTRACHET,21190
21151,CHASSEY,21150
21156,CHAUDENAY LE CHATEAU,21360
21165,CHEMIN D AISEY,21400
21166,CHENOVE,21300
21170,CHEVIGNY EN VALIERE,21200
21171,CHEVIGNY ST SAUVEUR,21800
21175,CIREY LES PONTAILLER,21270
21178,VALFORET,21220
21179,CLENAY,21490
21181,CLOMOT,21230
21183,COLLONGES ET PREMIERES,21110
21194,CORGOLOIN,21700
21195,CORMOT VAUCHIGNON,21340
21211,CRECEY SUR TILLE,21120
21212,CREPAND,21500
21214,CRUGEY,21360
21218,CURTIL ST SEINE,21380
21224,DAMPIERRE EN MONTAGNE,21350
21225,DAMPIERRE ET FLEE,21310
21227,DAROIS,21121
21230,DIENAY,21120
21231,DIJON,21000
21238,ECHANNAY,21540
21241,ECHEVRONNE,21420
21248,ERINGES,21500
21253,ETALANTE,21510
21256,ETEVAUX,21270
21263,FENAY,21600
21272,LE VAL LARREY,21140
21272,LE VAL LARREY,21390
21277,FONTAINE FRANCAISE,21610
21285,FRANXAULT,21170
21310,GROSBOIS EN MONTAGNE,21540
21315,HAUTEVILLE LES DIJON,21121
21320,IZIER,21110
21322,JALLANGES,21250
21324,JEUX LES BARD,21460
21327,VAL MONT,21340
21327,VAL MONT,21340
21328,JUILLENAY,21210
21331,LABERGEMENT LES AUXONNE,21130
21332,LABERGEMENT LES SEURRE,21820
21335,LACOUR D ARCENAY,21210
21343,LARREY,21330
21368,MAGNY LES VILLERS,21700
21369,MAGNY ST MEDARD,21310
21370,MAGNY SUR TILLE,21110
21385,MAREY SUR TILLE,21120
21386,MARIGNY LE CAHOUET,21150
21394,MASSINGY LES SEMUR,21140
21405,MERCEUIL,21190
21406,MESMONT,21540
21420,MOLINOT,21340
21424,MONTAGNY LES SEURRE,21250
21429,MONTIGNY MONTFORT,21500
21430,MONTIGNY ST BARTHELEMY,21390
21437,MONTMANCON,21270
21438,MONTMOYEN,21290
21439,MONTOILLOT,21540
21448,MUSSY LA FOSSE,21150
21451,NESLE ET MASSOULT,21330
21452,NEUILLY CRIMOLOIS,21800
21454,NICEY,21330
21455,NOD SUR SEINE,21400
21456,NOGENT LES MONTBARD,21500
21457,NOIDAN,21390
21460,NOIRON SUR SEINE,21400
21461,NOLAY,21340
21461,NOLAY,21340
21466,OIGNY,21450
21468,ORAIN,21610
21479,PELLEREY,21440
21483,PICHANGES,21120
21487,PLUVET,21110
21489,POISEUL LA GRANGE,21440
21496,PONTAILLER SUR SAONE,21270
21499,POTHIERES,21400
21500,POUILLENAY,21150
21503,POUILLY SUR VINGEANNE,21610
21508,PRENOIS,21370
21511,PUITS,21400
21512,PULIGNY MONTRACHET,21190
21514,QUEMIGNY SUR SEINE,21510
21515,QUETIGNY,21800
21520,REMILLY EN MONTAGNE,21540
21521,REMILLY SUR TILLE,21560
21527,LA ROCHEPOT,21340
21528,LA ROCHE VANNEAU,21150
21530,ROUGEMONT,21500
21535,RUFFEY LES ECHIREY,21490
21546,ST DIDIER,21210
21554,ST JEAN DE LOSNE,21170
21557,ST MARC SUR SEINE,21450
21558,STE MARIE LA BLANCHE,21200
21559,STE MARIE SUR OUCHE,21410
21581,SAMEREY,21170
21582,SANTENAY,21590
21587,SAULX LE DUC,21120
21592,SAVIGNY SOUS MALAIN,21540
21597,SEGROIS,21220
21607,SEURRE,21250
21609,SOIRANS,21110
21614,SPOY,21120
21615,SUSSEY,21430
21617,TALANT,21240
21629,THOISY LA BERCHERE,21210
21632,THOREY EN PLAINE,21110
21635,THOSTE,21460
21638,TIL CHATEL,21120
21639,TILLENAY,21130
21640,TORCY ET POULIGNY,21460
21642,TOUTRY,21460
21644,TROCHERES,21310
21646,TROUHAUT,21440
21651,VAL SUZON,21121
21655,VANVEY,21400
21661,VELARS SUR OUCHE,21370
21663,VENAREY LES LAUMES,21150
21665,VERNOIS LES VESVRES,21260
21666,VERNOT,21120
21667,VERONNES,21260
21669,VERREY SOUS DREE,21540
21670,VERREY SOUS SALMAISE,21690
21689,VILLARS ET VILLENOTTE,21140
21691,VILLEBICHOT,21700
21693,VILLEDIEU,21330
21696,VILLENEUVE SOUS CHARIGNY,21140
21702,VILLEY SUR TILLE,21120
21704,VILLIERS LE DUC,21400
21709,VISERNY,21500
21715,VOUDENAY,21230
22005,BELLE ISLE EN TERRE,22810
22005,BELLE ISLE EN TERRE,22810
22027,LE CAMBOUT,22210
22030,CAOUENNEC LANVEZEAC,22300
22034,CAVAN,22140
22037,LA CHAPELLE NEUVE,22160
22040,COADOUT,22970
22054,ERQUY,22430
22056,EVRAN,22630
22068,GRACE UZEL,22460
22070,GUINGAMP,22200
22084,JUGON LES LACS COMMUNE NOUVELLE,22270
22087,KERGRIST MOELOU,22110
22088,KERIEN,22480
22090,KERMARIA SULARD,22450
22093,LAMBALLE ARMOR,22400
22093,LAMBALLE ARMOR,22400
22093,LAMBALLE ARMOR,22400
22098,LANDEHEN,22400
22105,LANGUENAN,22130
22113,LANNION,22300
22117,LANTIC,22410
22118,LANVALLAY,22100
22118,LANVALLAY,22100
22121,LANVOLLON,22290
22128,LOCARN,22340
22139,MAGOAR,22480
22146,MELLIONNEC,22110
22148,MERILLAC,22230
22149,MERLEAC,22460
22156,MOUSTERU,22200
22157,LE MOUSTOIR,22340
22162,PAIMPOL,22500
22166,PENVENAN,22710
22170,PLAINE HAUTE,22800
22187,PLERIN,22190
22190,PLESLIN TRIGAVOU,22490
22198,PLEUMEUR BODOU,22560
22202,PLEVIN,22340
22207,PLOUARET,22420
22208,PLOUASNE,22830
22211,PLOUBEZRE,22300
22213,PLOUER SUR RANCE,22490
22214,PLOUEZEC,22470
22215,PLOUFRAGAN,22440
22228,PLOUNEVEZ MOEDEC,22810
22231,PLOURAC H,22160
22240,PLUMAUGAT,22250
22241,PLUMIEUX,22210
22242,PLURIEN,22240
22250,PONTRIEUX,22260
22256,QUEMPER GUEZENNEC,22260
22258,QUESSOY,22120
22259,QUEVERT,22100
22265,ROSPEZ,22300
22268,RUCA,22550
22269,RUNAN,22260
22272,ST AGATHON,22200
22278,ST BRIEUC,22000
22282,ST CAST LE GUILDO,22380
22282,ST CAST LE GUILDO,22380
22309,ST LAUNEUC,22230
22322,ST PEVER,22720
22325,ST QUAY PORTRIEUX,22410
22341,TRAMAIN,22640
22348,TREDIAS,22250
22349,TREDREZ LOCQUEMEAU,22300
22352,TREFUMEL,22630
22358,TREGONNEAU,22200
22359,TREGROM,22420
22360,TREGUEUX,22950
22368,TREMEREUC,22490
22377,TREVENEUC,22410
22385,LA VICOMTE SUR RANCE,22690
22390,YVIAS,22930
23001,AHUN,23150
23002,AJAIN,23380
23018,BAZELAT,23160
23025,BONNAT,23220
23026,BORD ST GEORGES,23230
23027,BOSMOREAU LES MINES,23400
23029,LE BOURG D HEM,23220
23038,BUSSIERE ST GEORGES,23600
23043,CHAMBERAUD,23480
23051,LA CHAPELLE ST MARTIAL,23250
23053,CHARD,23700
23055,CHATELARD,23700
23061,CHENERAILLES,23130
23062,CHENIERS,23220
23073,DONTREIX,23700
23074,LE DONZEIL,23480
23079,FELLETIN,23500
23083,FONTANIERES,23110
23093,GOUZON,23230
23099,JANAILLAT,23250
23101,JOUILLAT,23220
23110,LIOUX LES MONGES,23700
23119,MALLERET,23260
23123,LES MARS,23700
23129,LA MAZIERE AUX BONS HOMMES,23260
23130,MEASNES,23360
23132,MONTAIGUT LE BLANC,23320
23134,LE MONTEIL AU VICOMTE,23460
23144,LA NOUAILLE,23500
23150,PEYRABOUT,23000
23151,PEYRAT LA NONIERE,23130
23158,POUSSANGES,23500
23162,ROCHES,23270
23180,ST AMAND,23200
23181,ST AMAND JARTOUDEIX,23400
23182,ST AVIT DE TARDES,23200
23183,ST AVIT LE PAUVRE,23480
23186,ST CHRISTOPHE,23000
23189,ST DIZIER MASBARAUD,23400
23205,ST JUNIEN LA BREGERE,23400
23207,ST LEGER BRIDEREIX,23300
23217,ST MARTIN STE CATHERINE,23430
23218,ST MAURICE PRES CROCQ,23260
23221,ST MERD LA BREUILLE,23100
23233,ST PIERRE LE BOST,23600
23234,ST PRIEST,23110
23237,ST PRIEST PALUS,23400
23241,ST SILVAIN BELLEGARDE,23190
23247,ST VAURY,23320
23248,ST VICTOR EN MARCHE,23000
23255,TROIS FONDS,23230
24001,ABJAT SUR BANDIAT,24300
24004,AJAT,24210
24005,ALLES SUR DORDOGNE,24480
24019,AZERAT,24210
24021,BADEFOLS D ANS,24390
24024,BARDOU,24560
24025,BARS,24210
24026,BASSILLAC ET AUBEROCHE,24330
24036,BERBIGUIERES,24220
24038,BERTRIC BUREE,24320
24050,BORREZE,24590
24053,BOULAZAC ISLE MANOIRE,24330
24053,BOULAZAC ISLE MANOIRE,24330
24058,BOURG DU BOST,24600
24064,BRANTOME EN PERIGORD,24310
24066,BROUCHAUD,24210
24068,LE BUISSON DE CADOUIN,24480
24076,CAMPAGNE,24260
24077,CAMPSEGRET,24140
24081,CARLUX,24370
24086,CASTELNAUD LA CHAPELLE,24250
24089,CAZOULES,24370
24091,CENAC ET ST JULIEN,24250
24098,CHAMPCEVINEL,24750
24105,CHAPDEUIL,24320
24122,CLADECH,24170
24123,CLERMONT DE BEAUREGARD,24140
24126,COLOMBIER,24560
24136,COUBJOURS,24390
24144,CREYSSAC,24350
24150,DAGLAN,24250
24155,DOUVILLE,24140
24163,ETOUARS,24360
24172,LES EYZIES,24620
24174,FANLAC,24290
24186,FONROQUE,24500
24199,GOUT ROSSIGNOL,24320
24208,GRUN BORDAS,24380
24218,JUMILHAC LE GRAND,24630
24223,LALINDE,24150
24228,LANQUAIS,24150
24229,LE LARDIN ST LAZARE,24570
24232,LAVAUR,24550
24236,LEGUILLAC DE L AUCHE,24110
24240,LIMEUIL,24510
24241,LIMEYRAT,24210
24244,LOLME,24540
24262,MAYAC,24420
24266,MENSIGNAC,24350
24274,MONBAZILLAC,24240
24284,MONTAGNAC D AUBEROCHE,24210
24300,NABIRAT,24250
24305,NANTHIAT,24800
24313,ORLIAC,24170
24320,PAYZAC,24270
24321,PAZAYAC,24120
24325,PEYRILLAC ET MILLAC,24370
24335,PORT STE FOY ET PONCHAPT,33220
24337,PRATS DU PERIGORD,24550
24341,PROISSANS,24200
24350,RAZAC SUR L ISLE,24430
24354,LA ROCHE CHALAIS,24490
24354,LA ROCHE CHALAIS,24490
24356,ROUFFIGNAC ST CERNIN DE REILHAC,24580
24359,SADILLAC,24500
24364,COLY ST AMAND,24290
24370,ST ANTOINE DE BREUILH,24230
24378,ST AVIT RIVIERE,24540
24380,ST BARTHELEMY DE BELLEGARDE,24700
24393,STE CROIX,24440
24394,STE CROIX DE MAREUIL,24340
24398,ST ESTEPHE,24360
24404,ST FELIX DE REILLAC ET MORTEMART,24260
24407,STE FOY DE LONGAS,24510
24409,ST FRONT DE PRADOUX,24400
24413,ST GEORGES BLANCANEIX,24130
24414,ST GEORGES DE MONTCLARD,24140
24417,ST GERMAIN DES PRES,24160
24423,ST JULIEN INNOCENCE EULALIE,24500
24446,ST MARCORY,24540
24449,ST MARTIAL D ARTENSET,24700
24458,ST MARTIN LE PIN,24300
24461,ST MEARD DE GURCON,24610
24463,ST MEDARD D EXCIDEUIL,24160
24473,STE ORSE,24210
24478,ST PARDOUX ET VIELVIC,24170
24484,ST PIERRE DE CHIGNAC,24330
24488,ST POMPONT,24170
24489,ST PRIEST LES FOUGERES,24450
24490,ST PRIVAT EN PERIGORD,24410
24491,ST RABIER,24210
24499,ST SAUVEUR,24520
24502,ST SEVERIN D ESTISSAC,24190
24505,ST SULPICE D EXCIDEUIL,24800
24507,STE TRIE,24160
24508,ST VICTOR,24350
24512,ST VINCENT LE PALUEL,24200
24515,SALAGNAC,24160
24515,SALAGNAC,24160
24532,SERRES ET MONTGUYARD,24500
24537,SIORAC DE RIBERAC,24600
24546,TEMPLE LAGUYON,24390
24547,TERRASSON LAVILLEDIEU,24120
24560,URVAL,24480
24565,VARAIGNES,24360
24570,VERDON,24520
24581,VILLAMBLARD,24140
24584,VILLEFRANCHE DE LONCHAT,24610
24586,VILLETOUREIX,24600
25003,ABBENANS,25340
25004,ABBEVILLERS,25310
25013,ALLONDANS,25550
25017,AMONDANS,25330
25018,ANTEUIL,25340
25030,AUDEUX,25170
25035,LES AUXONS,25870
25039,AVOUDREY,25690
25040,BADEVEL,25490
25041,BANNANS,25560
25042,LE BARBOUX,25210
25044,BARTHERANS,25440
25045,BATTENANS LES MINES,25640
25047,BAUME LES DAMES,25110
25049,BELFAYS,25470
25052,BELMONT,25530
25062,LE BIZOT,25210
25063,BLAMONT,25310
25084,BOUSSIERES,25320
25094,BRETIGNEY NOTRE DAME,25110
25101,BURGILLE,25170
25102,BURNEVILLERS,25470
25105,BYANS SUR DOUBS,25320
25106,CADEMENE,25290
25115,CHAMPAGNEY,25170
25130,CHATEAUVIEUX LES FOSSES,25840
25131,CHATELBLANC,25240
25138,LES TERRES DE CHAUX,25190
25139,LA CHAUX,25650
25150,CHEVIGNEY SUR L OGNON,25170
25157,LA CLUSE ET MIJOUX,25300
25159,COLOMBIER FONTAINE,25260
25164,CORCONDRAY,25410
25166,COTEBRUNE,25360
25172,COURCHAPON,25170
25173,COUR ST MAURICE,25380
25175,COURTETAIN ET SALANS,25530
25186,CUSSEY SUR L OGNON,25870
25187,DAMBELIN,25150
25192,DAMPJOUX,25190
25195,DANNEMARIE SUR CRETE,25410
25198,DESANDANS,25750
25199,DESERVILLERS,25330
25200,DEVECEY,25870
25202,DOMPIERRE LES TILLEULS,25560
25203,DOMPREL,25510
25209,ECHAY,25440
25210,ECHENANS,25550
25212,ECOLE VALENTIN,25480
25214,ECOT,25150
25219,EPENOY,25800
25227,ETRAY,25800
25231,EYSSON,25530
25232,FAIMBE,25250
25238,FESSEVILLERS,25470
25240,LES FINS,25500
25247,FONTENELLE MONTBY,25340
25248,LES FONTENELLES,25210
25249,FONTENOTTE,25110
25258,FRANOIS,25770
25259,FRASNE,25560
25261,FROIDEVAUX,25190
25265,GENEUILLE,25870
25271,GILLEY,25650
25277,GONDENANS LES MOULINS,25680
25281,GOUX LES DAMBELIN,25150
25284,GRAND CHARMONT,25200
25288,FOURNETS LUISANS,25390
25290,LA GRANGE,25380
25298,GROSBOIS,25110
25303,HAUTERIVE LA FRESSE,25650
25312,HYEVRE MAGNY,25110
25313,HYEVRE PAROISSE,25110
25315,L ISLE SUR LE DOUBS,25250
25317,JALLERANGE,25170
25334,LEVIER,25270
25335,LIEBVILLERS,25190
25339,LODS,25930
25344,LONGEVELLE LES RUSSEY,25380
25345,LONGEVELLE SUR DOUBS,25260
25346,LONGEVILLE,25330
25347,LA LONGEVILLE,25650
25368,MARCHAUX CHAUDEFONTAINE,25640
25374,MERCEY LE GRAND,25410
25377,MESANDANS,25680
25380,METABIEF,25370
25382,MONCEY,25870
25383,MONCLEY,25170
25386,MONTANCY,25190
25387,MONTANDON,25190
25389,MONTBELIARDOT,25210
25390,MONTBENOIT,25650
25405,MONTPERREUX,25160
25415,MOUTHIER HAUTE PIERRE,25920
25419,NANS,25680
25424,LES PREMIERS SAPINS,25580
25424,LES PREMIERS SAPINS,25580
25432,ORCHAMPS VENNES,25390
25434,ORNANS,25620
25438,OSSELLE ROUTELLE,25320
25447,PASSONFONTAINE,25690
25456,PLAIMBOIS DU MIROIR,25210
25457,PLAIMBOIS VENNES,25390
25459,LA PLANEE,25160
25467,POUILLEY LES VIGNES,25115
25472,PUESSANS,25680
25474,LE PUY,25640
25487,RENEDALE,25520
25489,REUGNEY,25330
25491,RIGNOSOT,25640
25492,RILLANS,25110
25495,ROCHE LEZ BEAUPRE,25220
25499,ROMAIN,25680
25505,ROUGEMONT,25680
25506,ROUGEMONTOT,25640
25507,ROUHE,25440
25510,RUFFEY LE CHATEAU,25170
25518,ST HILAIRE,25640
25523,STE MARIE,25113
25527,ST VIT,25410
25532,SAONE,25660
25533,SARAZ,25330
25534,SARRAGEOIS,25240
25538,SECHIN,25110
25548,SOLEMONT,25190
25549,SOMBACOUR,25520
25571,TREVILLERS,25470
25573,URTIERE,25470
25592,VAUX ET CHANTEGRUE,25160
25611,LA VEZE,25660
25613,VIETHOREY,25340
25619,LES VILLEDIEU,25240
25623,VILLERS CHIEF,25530
25625,VILLERS LA COMBE,25510
25627,VILLERS SOUS CHALAMONT,25270
25632,VOUJEAUCOURT,25420
25634,VUILLECIN,25300
26007,AMBONIL,26800
26012,ARNAYON,26470
26019,AUREL,26340
26021,AUTICHAMP,26400
26025,BARNAVE,26310
26036,BEAUMONT EN DIOIS,26310
26037,BEAUMONT LES VALENCE,26760
26039,BEAUREGARD BARET,26300
26040,BEAURIERES,26310
26042,BEAUVALLON,26800
26043,BEAUVOISIN,26170
26052,BONLIEU SUR ROUBION,26160
26055,BOULC,26410
26059,BOUVANTE,26190
26063,BUIS LES BARONNIES,26170
26066,LE CHAFFAL,26190
26067,CHALANCON,26470
26068,LE CHALON,26350
26079,CHARPEY,26300
26081,CHATEAUDOUBLE,26120
26088,CHATUZANGE LE GOUBET,26300
26088,CHATUZANGE LE GOUBET,26300
26101,COMPS,26220
26104,CORNILLAC,26510
26115,DIVAJEU,26400
26119,EROME,26600
26126,EYGALAYES,26560
26129,EYMEUX,26730
26131,EYZAHUT,26160
26136,VAL MARAVEL,26310
26136,VAL MARAVEL,26310
26137,FRANCILLON SUR ROUBION,26400
26138,LA GARDE ADHEMAR,26700
26140,GEYSSANS,26750
26154,LACHAU,26560
26155,LAPEYROUSE MORNAY,26210
26166,LORIOL SUR DROME,26270
26176,MARSANNE,26740
26178,MENGLON,26410
26180,MERINDOL LES OLIVIERS,26170
26181,MEVOUILLON,26560
26186,MISCON,26310
26196,MONTELEGER,26760
26197,MONTELIER,26120
26205,MONTMAUR EN DIOIS,26150
26211,MONTSEGUR SUR LAUZON,26130
26213,MORAS EN VALLOIRE,26210
26216,LA MOTTE DE GALAURE,26240
26222,ORCINAS,26220
26223,ORIOL EN ROYANS,26190
26225,PARNANS,26750
26231,PEYRINS,26380
26233,PIEGON,26110
26242,LE POET EN PERCIP,26170
26246,PONET ET ST AUBAN,26150
26247,PONSAS,26240
26248,PONTAIX,26150
26250,PONT DE L ISERE,26600
26253,POYOLS,26310
26254,PRADELLE,26340
26256,PROPIAC,26170
26258,PUY ST MARTIN,26450
26276,ROCHE ST SECRET BECONNE,26770
26283,ROTTIER,26470
26287,ROYNAC,26450
26289,SAILLANS,26340
26311,ST LAURENT EN ROYANS,26190
26318,ST MAY,26510
26320,ST NAZAIRE EN ROYANS,26190
26323,ST PAUL LES ROMANS,26750
26330,ST SORLIN EN VALLOIRE,26210
26331,ST THOMAS EN ROYANS,26190
26333,ST VALLIER,26240
26340,SEDERON,26560
26341,SERVES SUR RHONE,26600
26362,VALENCE,26000
26364,VASSIEUX EN VERCORS,26420
26365,VAUNAVEYS LA ROCHETTE,26400
26374,VILLEBOIS LES PINS,5700
26378,VOLVENT,26470
26381,JAILLANS,26300
26382,ST VINCENT LA COMMANDERIE,26300
27004,AIGLEVILLE,27120
27009,AMBENAY,27250
27016,LES ANDELYS,27700
27038,LES BARILS,27130
27043,LES BAUX DE BRETEUIL,27160
27049,MESNIL EN OUCHE,27330
27049,MESNIL EN OUCHE,27330
27049,MESNIL EN OUCHE,27330
27049,MESNIL EN OUCHE,27410
27055,BERENGEVILLE LA CAMPAGNE,27110
27061,BERTHOUVILLE,27800
27064,BERVILLE SUR MER,27210
27067,BEZU ST ELOI,27660
27070,FRENELLES EN VEXIN,27150
27077,BOISSEY LE CHATEL,27520
27083,BONNEVILLE APTOT,27290
27106,BOURNAINVILLE FAVEROLLES,27230
27110,BRESTOT,27350
27111,BRETAGNOLLES,27220
27112,BRETEUIL,27160
27112,BRETEUIL,27160
27118,BROSVILLE,27930
27125,CALLEVILLE,27800
27126,CAMPIGNY,27500
27142,CHAMPENARD,27600
27149,LA CHAPELLE HARENG,27230
27153,CHAUVINCOURT PROVEMONT,27150
27154,CHAVIGNY BAILLEUL,27220
27157,MARBOIS,27160
27167,CONDE SUR RISLE,27290
27171,LE CORMIER,27120
27176,COUDRAY,27150
27190,CROISY SUR EURE,27120
27198,MESNILS SUR ITON,27240
27203,DOUAINS,27120
27206,DROISY,27320
27213,VEXIN SUR EPTE,27510
27213,VEXIN SUR EPTE,27630
27214,ECOUIS,27440
27215,ECQUETOT,27110
27222,EPREVILLE EN LIEUVIN,27560
27238,FERRIERES HAUT CLOCHER,27190
27239,FERRIERES ST HILAIRE,27270
27251,FONTAINE L ABBE,27470
27263,LE PERREY,27500
27263,LE PERREY,27680
27267,FRENEUSE SUR RISLE,27290
27277,LA BARONNIE,27220
27281,GAUDREVILLE LA RIVIERE,27190
27282,GAUVILLE LA CAMPAGNE,27930
27285,GIVERNY,27620
27288,GLOS SUR RISLE,27290
27290,GOUPIL OTHON,27170
27295,GRAND CAMP,27270
27307,GUISENIERS,27700
27310,HACQUEVILLE,27150
27322,LA HAYE MALHERBE,27400
27330,HERQUEVILLE,27430
27332,HEUDEBOUVILLE,27400
27335,HEUDREVILLE SUR EURE,27400
27337,HEUQUEVILLE,27700
27341,L HOSMES,27570
27345,LA HOUSSAYE,27410
27347,HUEST,27930
27349,ILLEVILLE SUR MONTFORT,27290
27361,LA LANDE ST LEGER,27210
27363,LE LANDIN,27350
27375,LOUVIERS,27400
27384,MANNEVILLE LA RAOULT,27210
27395,MELICOURT,27390
27396,MENESQUEVILLE,27850
27397,MENILLES,27120
27401,LE MESNIL FUGUET,27930
27411,MOISVILLE,27320
27417,MORGNY,27150
27420,MOUFLAINES,27420
27433,NEUVILLE SUR AUTHOU,27800
27437,NOJEON EN VEXIN,27150
27444,LE NOYER EN OUCHE,27410
27455,PIENCOURT,27230
27457,PISEUX,27130
27466,LE PLESSIS STE OPPORTUNE,27170
27467,PONT AUDEMER,27500
27467,PONT AUDEMER,27500
27468,PONT AUTHOU,27290
27470,PONT ST PIERRE,27360
27472,PORTES,27190
27475,LA POTERIE MATHIEU,27560
27480,PUCHAY,27150
27483,QUATREMARE,27400
27486,QUITTEBEUF,27110
27507,ST ANDRE DE L EURE,27220
27511,ST AUBIN D ECROSVILLE,27110
27516,TREIS SANTS EN OUCHE,27300
27518,ST AUBIN SUR QUILLEBEUF,27680
27522,ST CHRISTOPHE SUR CONDE,27450
27527,ST CYR DE SALERNE,27800
27529,ST CYR LA CAMPAGNE,27370
27535,ST ELIER,27190
27541,LE MESNIL ST JEAN,27560
27543,ST GEORGES MOTEL,27710
27547,ST GERMAIN LA CAMPAGNE,27230
27552,ST JEAN DU THENNEY,27270
27560,ST LUC,27930
27563,ST MARDS DE BLACARVILLE,27500
27579,ST OUEN DE PONTCHEUIL,27370
27612,ST VINCENT DES BOIS,27950
27624,SURVILLE,27400
27633,LES THILLIERS EN VEXIN,27420
27635,LE THUIT,27700
27638,LE THUIT DE L OISON,27370
27652,TOURNEVILLE,27930
27656,TOUTAINVILLE,27500
27661,LA TRINITE DE THOUBERVILLE,27310
27663,LE TRONCQ,27110
27665,TROUVILLE LA HAULE,27680
27667,VALAILLES,27300
27672,VASCOEUIL,27910
27673,VATTEVILLE,27430
27678,LES VENTES,27180
27679,VERNEUIL D AVRE ET D ITON,27130
27682,VESLY,27870
27685,LA VIEILLE LYRE,27330
27691,VILLERS SUR LE ROULE,27940
27696,VILLIERS EN DESOEUVRE,27640
27698,VITOT,27110
28012,COMMUNE NOUVELLE D ARROU,28290
28012,COMMUNE NOUVELLE D ARROU,28290
28013,AUNAY SOUS AUNEAU,28700
28022,BAILLEAU L EVEQUE,28300
28028,BAZOCHES EN DUNOIS,28140
28030,BEAUCHE,28270
28031,BEAUMONT LES AUTELS,28480
28032,BEAUVILLIERS,28150
28040,BILLANCELLES,28190
28041,BLANDAINVILLE,28120
28046,BOISSY LES PERCHE,28340
28048,LA BOURDINIERE ST LOUP,28360
28053,LE BOULLAY LES DEUX EGLISES,28170
28055,LE BOULLAY THIERRY,28210
28056,BOUTIGNY PROUAIS,28410
28058,BRECHAMPS,28210
28061,BROU,28160
28071,CHAMPROND EN GATINE,28240
28073,CHAMPSERU,28700
28080,CHARBONNIERES,28330
28082,CHARPONT,28500
28084,CHARTAINVILLIERS,28130
28095,CHAUFFOURS,28120
28098,CHERISY,28500
28103,CLOYES LES TROIS RIVIERES,28220
28103,CLOYES LES TROIS RIVIERES,28220
28103,CLOYES LES TROIS RIVIERES,28220
28105,COMBRES,28480
28106,CONIE MOLITARD,28200
28107,CORANCEZ,28630
28108,CORMAINVILLE,28140
28117,CRECY COUVE,28500
28127,DANGEAU,28160
28132,DONNEMAIN ST MAMES,28200
28135,DROUE SUR DROUETTE,28230
28136,ECLUZELLES,28500
28140,EPERNON,28230
28141,ERMENONVILLE LA GRANDE,28120
28153,FLACEY,28800
28156,FONTAINE SIMON,28240
28158,FONTENAY SUR EURE,28630
28163,FRESNAY LE GILMERT,28300
28170,GARANCIERES EN DROUAIS,28500
28190,GUILLONVILLE,28140
28192,HAPPONVILLIERS,28480
28199,JANVILLE EN BEAUCE,28310
28200,JAUDRAIS,28250
28210,LEVESVILLE LA CHENARD,28310
28213,LORMAYE,28210
28214,LA LOUPE,28240
28219,LUIGNY,28480
28222,LUPLANTE,28360
28226,MAILLEBOIS,28170
